Location,HotelName,NumAdults,NumChildren,DaysStayed,Bed,Rating,Price
Los Angeles,Hampton Inn Los Angeles Int'l Airport/Hawthorne,2,2,5,2 queen beds,8.1,$884
Los Angeles,"InterContinental - Los Angeles Downtown, an IHG Hotel",2,2,5,2 queen beds,8.8,"$1,565"
Los Angeles,Embassy Suites Los Angeles - International Airport/North,2,2,5,"2 beds (1 king, 1 sofa bed)",7.7,$896
Los Angeles,The Westin Los Angeles Airport,2,2,7,2 full beds,8.0,"$1,041"
Los Angeles,Omni Los Angeles Hotel California Plaza,2,2,7,2 queen beds,8.6,"$2,082"
Los Angeles,Hilton Los Angeles-Universal City,2,2,7,"2 beds (1 king, 1 sofa bed)",8.3,"$1,970"
Los Angeles,"The Westin Bonaventure Hotel & Suites, Los Angeles",2,2,7,2 full beds,8.0,"$1,693"
Los Angeles,Hilton Los Angeles Airport,2,2,7,2 full beds,7.3,"$1,224"
Los Angeles,JW Marriott Los Angeles L.A. LIVE,2,2,7,2 queen beds,8.7,"$3,053"
Los Angeles,Sonesta Los Angeles Airport LAX,2,2,7,2 full beds,7.8,"$1,334"
Los Angeles,Best Western Plus Commerce Hotel,2,2,7,2 queen beds,8.2,"$1,218"
Los Angeles,La Quinta by Wyndham LAX,2,2,7,2 queen beds,7.6,"$1,109"
Los Angeles,"Holiday Inn Los Angeles - LAX Airport, an IHG Hotel",2,2,7,2 queen beds,7.5,"$1,129"
Los Angeles,Loews Hollywood Hotel,2,2,7,2 full beds,8.5,"$2,145"
Los Angeles,The Hollywood Roosevelt,2,2,7,Private suite,8.2,"$2,896"
Los Angeles,"Kimpton Everly Hotel, an IHG Hotel",2,2,7,2 queen beds,8.4,"$2,663"
Los Angeles,"Holiday Inn Express Los Angeles LAX Airport, an IHG Hotel",2,2,7,,8.6,"$1,361"
Los Angeles,Sheraton Universal,2,2,7,2 queen beds,8.4,"$2,173"
Los Angeles,Courtyard by Marriott Los Angeles LAX / Century Boulevard,2,2,7,1 king bed,8.0,"$1,573"
Los Angeles,Hyatt Regency Los Angeles International Airport,2,2,7,2 queen beds,8.3,"$1,379"
Los Angeles,The LINE Hotel,2,2,7,2 full beds,7.8,"$2,243"
Los Angeles,Residence Inn by Marriott Los Angeles LAX/Century Boulevard,2,2,7,Private studio • 1 bathroom • 1 kitchen • 52m²,8.4,"$1,813"
Los Angeles,Embassy Suites Los Angeles - International Airport/North,2,2,7,"2 beds (1 king, 1 sofa bed)",7.7,"$1,413"
Los Angeles,Los Angeles Airport Marriott,2,2,7,1 full bed,7.9,"$1,253"
Los Angeles,"H Hotel Los Angeles, Curio Collection By Hilton",2,2,7,2 queen beds,8.2,"$1,614"
Los Angeles,Sheraton Gateway Los Angeles Hotel,2,2,7,2 queen beds,7.7,"$1,353"
Los Angeles,Hollywood Inn Suites Hotel,2,2,7,Private suite,7.9,"$1,205"
Los Angeles,The Kinney - Venice Beach,2,2,7,Private suite,8.3,"$2,521"
Los Angeles,"InterContinental - Los Angeles Downtown, an IHG Hotel",2,2,7,2 queen beds,8.8,"$3,563"
Virginia Beach,Extended Stay America Suites - Virginia Beach,1,0,1,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$120
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,1,0,1,2 queen beds,8.1,$282
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",1,0,1,2 queen beds,7.2,$159
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,1,0,1,2 queen beds,7.9,$264
Virginia Beach,Comfort Suites Beachfront,1,0,1,2 full beds,7.5,$263
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,1,0,1,2 full beds,7.2,$214
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",1,0,1,2 queen beds,8.4,$128
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,1,0,1,2 full beds,7.5,$203
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,1,0,1,2 queen beds,8.0,$214
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,1,0,1,2 full beds,8.2,$251
Virginia Beach,La Quinta by Wyndham Virginia Beach,1,0,1,2 queen beds,8.0,$218
Virginia Beach,Motel 6 Virginia Beach,1,0,1,1 king bed,5.8,$70
Virginia Beach,Hampton Inn Virginia Beach Oceanfront North,1,0,1,2 queen beds,8.8,$297
Virginia Beach,Coastal Hotel & Suites Virginia Beach - Oceanfront,1,0,1,Private suite,8.6,$350
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,1,0,1,Private suite,7.0,$237
Virginia Beach,DoubleTree by Hilton Virginia Beach,1,0,1,2 full beds,7.9,$169
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,1,0,1,1 queen bed,7.7,$167
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",1,0,1,"2 beds (1 king, 1 sofa bed)",6.9,$142
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,1,0,1,1 king bed,8.0,$175
Virginia Beach,Best Western Center Inn,1,0,1,1 king bed,7.2,$99
Virginia Beach,Extended Stay America Suites - Virginia Beach - Independence Blvd,1,0,1,Private studio • 1 bathroom • 1 kitchen • 23m²,6.1,$95
Virginia Beach,Econo Lodge Inn & Suites I-64 & US 13,1,0,1,1 king bed,3.6,$67
Virginia Beach,Knights Inn Virginia Beach Lynnhaven,1,0,1,1 queen bed,5.8,$70
Virginia Beach,Four Sails Resort,1,0,1,1 king bed,8.6,$309
Virginia Beach,Ocean Resort,1,0,1,2 queen beds,7.5,$184
Virginia Beach,Extended Stay America Suites - Virginia Beach,1,0,2,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$240
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,1,0,2,2 queen beds,8.1,$604
Virginia Beach,Comfort Suites Beachfront,1,0,2,2 full beds,7.5,$517
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,1,0,2,1 king bed,7.2,$470
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",1,0,2,"2 beds (1 king, 1 sofa bed)",7.2,$318
Virginia Beach,Hampton Inn Virginia Beach Oceanfront North,1,0,2,2 queen beds,8.8,$661
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,1,0,2,2 queen beds,8.0,$407
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,1,0,2,2 full beds,7.5,$406
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,1,0,2,2 full beds,8.2,$538
Virginia Beach,La Quinta by Wyndham Virginia Beach,1,0,2,2 queen beds,8.0,$435
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,1,0,2,2 queen beds,7.9,$577
Virginia Beach,Coastal Hotel & Suites Virginia Beach - Oceanfront,1,0,2,,8.6,$700
Virginia Beach,DoubleTree by Hilton Virginia Beach,1,0,2,2 full beds,7.9,$338
Virginia Beach,Motel 6 Virginia Beach,1,0,2,1 king bed,5.8,$145
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,1,0,2,1 king bed,8.0,$360
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,1,0,2,1 queen bed,7.7,$334
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",1,0,2,"2 beds (1 king, 1 sofa bed)",6.9,$293
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",1,0,2,1 king bed,8.4,$293
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,1,0,2,Private suite,7.0,$535
Virginia Beach,Extended Stay America Suites - Virginia Beach - Independence Blvd,1,0,2,Private studio • 1 bathroom • 1 kitchen • 23m²,6.1,$189
Virginia Beach,Four Sails Resort,1,0,2,1 king bed,8.6,$618
Virginia Beach,Econo Lodge Inn & Suites I-64 & US 13,1,0,2,1 king bed,3.6,$134
Virginia Beach,Ocean Resort,1,0,2,2 queen beds,7.5,$368
Virginia Beach,Best Western Center Inn,1,0,2,2 queen beds,7.2,$244
Virginia Beach,Knights Inn Virginia Beach Lynnhaven,1,0,2,1 queen bed,5.8,$140
Virginia Beach,La Quinta by Wyndham Virginia Beach,1,0,5,2 queen beds,8.0,"$1,088"
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,1,0,5,2 queen beds,8.1,"$1,609"
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,1,0,5,2 full beds,7.5,"$1,016"
Virginia Beach,Extended Stay America Suites - Virginia Beach,1,0,5,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$601
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,1,0,5,2 queen beds,8.0,"$1,017"
Virginia Beach,Comfort Suites Beachfront,1,0,5,2 full beds,7.5,"$1,279"
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,1,0,5,2 queen beds,7.2,"$1,150"
Virginia Beach,Ocean Resort,1,0,5,2 queen beds,7.5,$920
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",1,0,5,"2 beds (1 king, 1 sofa bed)",7.2,$720
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",1,0,5,2 queen beds,8.4,$804
Virginia Beach,Travelodge by Wyndham Virginia Beach Bay Beach,1,0,5,1 queen bed,6.1,$411
Virginia Beach,Motel 6 Virginia Beach,1,0,5,1 king bed,5.8,$370
Virginia Beach,Hampton Inn Norfolk/Virginia Beach,1,0,5,1 full bed,7.5,$752
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,1,0,5,2 queen beds,7.9,"$1,516"
Virginia Beach,Days Inn by Wyndham Virginia Beach At The Beach,1,0,5,1 queen bed,7.0,$850
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",1,0,5,"2 beds (1 king, 1 sofa bed)",6.9,$738
Virginia Beach,SureStay Hotel by Best Western Virginia Beach Royal Clipper,1,0,5,1 full bed,6.5,$761
Virginia Beach,Wyndham Virginia Beach Oceanfront,1,0,5,1 king bed,5.0,$956
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,1,0,5,1 king bed,8.0,$950
Virginia Beach,Extended Stay America Suites - Virginia Beach - Independence Blvd,1,0,5,Private studio • 1 bathroom • 1 kitchen • 23m²,6.1,$474
Virginia Beach,Best Western Center Inn,1,0,5,2 queen beds,7.2,$600
Virginia Beach,"Breeze Inn & Suites, Virginia Beach",1,0,5,,5.9,$525
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,1,0,5,Private suite,7.0,"$1,280"
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,1,0,5,1 king bed,8.2,"$1,396"
Virginia Beach,Hyatt House Virginia Beach / Oceanfront,1,0,5,Private suite,8.3,"$1,568"
Virginia Beach,Four Sails Resort,1,0,5,1 king bed,8.6,"$1,545"
Virginia Beach,Comfort Suites Beachfront,1,0,7,2 full beds,7.5,"$2,017"
Virginia Beach,La Quinta by Wyndham Virginia Beach,1,0,7,2 queen beds,8.0,"$1,803"
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,1,0,7,2 queen beds,7.2,"$1,816"
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",1,0,7,"2 beds (1 king, 1 sofa bed)",7.2,"$1,110"
Virginia Beach,Extended Stay America Suites - Virginia Beach,1,0,7,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$949
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,1,0,7,2 queen beds,8.0,"$1,688"
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,1,0,7,2 queen beds,7.9,"$2,514"
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,1,0,7,Private suite,7.0,"$1,912"
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,1,0,7,2 full beds,7.5,"$1,853"
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,1,0,7,2 full beds,8.2,"$2,261"
Virginia Beach,Hilton Vacation Club Ocean Beach Club Virginia Beach,1,0,7,Private studio • 1 bathroom • 26m²,7.9,"$2,076"
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,1,0,7,1 king bed,8.0,"$1,495"
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",1,0,7,1 king bed,8.4,"$1,262"
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",1,0,7,"2 beds (1 king, 1 sofa bed)",6.9,"$1,207"
Virginia Beach,Ocean Resort,1,0,7,2 queen beds,7.5,"$1,410"
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,1,0,7,2 queen beds,7.7,"$1,465"
Virginia Beach,WoodSpring Suites Virginia Beach,1,0,7,1 full bed,5.4,$511
Virginia Beach,The Breakers Resort Inn,1,0,7,2 queen beds,8.3,"$1,860"
Virginia Beach,Motel 6 Virginia Beach,1,0,7,1 king bed,5.8,$710
Virginia Beach,Extended Stay America Suites - Virginia Beach - Independence Blvd,1,0,7,Private studio • 1 bathroom • 1 kitchen • 23m²,6.1,$796
Virginia Beach,SpringHill Suites by Marriott Norfolk Virginia Beach,1,0,7,Private suite,7.5,"$1,197"
Virginia Beach,Hyatt House Virginia Beach / Oceanfront,1,0,7,Private suite,8.3,"$3,039"
Virginia Beach,Best Western Center Inn,1,0,7,2 queen beds,7.2,"$1,041"
Virginia Beach,Wyndham Virginia Beach Oceanfront,1,0,7,1 king bed,5.0,"$1,546"
Virginia Beach,Courtyard Virginia Beach Oceanfront / North 37th Street,1,0,7,"2 beds (1 king, 1 sofa bed)",8.3,"$2,758"
Virginia Beach,Coastal Hotel & Suites Virginia Beach - Oceanfront,2,0,1,Private suite,8.6,$350
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,2,0,1,2 queen beds,8.1,$282
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,2,0,1,1 king bed,7.2,$214
Virginia Beach,Comfort Suites Beachfront,2,0,1,2 full beds,7.5,$263
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,2,0,1,2 queen beds,7.9,$264
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,2,0,1,2 full beds,8.2,$251
Virginia Beach,Hampton Inn Virginia Beach Oceanfront North,2,0,1,2 queen beds,8.8,$297
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,2,0,1,2 full beds,7.5,$203
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,2,0,1,2 queen beds,8.0,$214
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",2,0,1,"2 beds (1 king, 1 sofa bed)",7.2,$159
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,2,0,1,Private suite,7.0,$237
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,2,0,1,1 king bed,8.0,$175
Virginia Beach,Hyatt House Virginia Beach / Oceanfront,2,0,1,,8.3,$297
Virginia Beach,DoubleTree by Hilton Virginia Beach,2,0,1,2 full beds,7.9,$169
Virginia Beach,Extended Stay America Suites - Virginia Beach,2,0,1,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$125
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,2,0,1,1 queen bed,7.7,$167
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",2,0,1,2 queen beds,8.4,$128
Virginia Beach,Ocean Resort,2,0,1,2 queen beds,7.5,$184
Virginia Beach,The Schooner Inn,2,0,1,2 full beds,8.3,$190
Virginia Beach,Hilton Vacation Club Ocean Beach Club Virginia Beach,2,0,1,Private studio • 1 bathroom • 26m²,7.9,$383
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",2,0,1,"2 beds (1 king, 1 sofa bed)",6.9,$142
Virginia Beach,The Breakers Resort Inn,2,0,1,2 queen beds,8.3,$242
Virginia Beach,Wyndham Virginia Beach Oceanfront,2,0,1,2 full beds,5.0,$199
Virginia Beach,SureStay Hotel by Best Western Virginia Beach Royal Clipper,2,0,1,1 full bed,6.5,$158
Virginia Beach,Best Western Center Inn,2,0,1,1 king bed,7.2,$99
Virginia Beach,La Quinta by Wyndham Virginia Beach,2,0,2,2 queen beds,8.0,$435
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,2,0,2,2 queen beds,8.1,$604
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,2,0,2,2 full beds,7.5,$406
Virginia Beach,Coastal Hotel & Suites Virginia Beach - Oceanfront,2,0,2,,8.6,$700
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,2,0,2,2 queen beds,8.0,$407
Virginia Beach,Hampton Inn Virginia Beach Oceanfront North,2,0,2,2 queen beds,8.8,$661
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,2,0,2,2 queen beds,7.9,$577
Virginia Beach,Hyatt House Virginia Beach / Oceanfront,2,0,2,,8.3,$593
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,2,0,2,1 king bed,7.2,$470
Virginia Beach,Comfort Suites Beachfront,2,0,2,2 full beds,7.5,$517
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,2,0,2,1 queen bed,7.7,$334
Virginia Beach,Ocean Resort,2,0,2,2 queen beds,7.5,$368
Virginia Beach,Extended Stay America Suites - Virginia Beach,2,0,2,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$250
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,2,0,2,2 full beds,8.2,$538
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",2,0,2,"2 beds (1 king, 1 sofa bed)",7.2,$318
Virginia Beach,Wyndham Virginia Beach Oceanfront,2,0,2,1 king bed,5.0,$406
Virginia Beach,Hampton Inn Norfolk/Virginia Beach,2,0,2,1 full bed,7.5,$286
Virginia Beach,Four Sails Resort,2,0,2,1 king bed,8.6,$618
Virginia Beach,"Country Inn & Suites by Radisson, Virginia Beach (Oceanfront), VA",2,0,2,1 king bed,7.5,$475
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",2,0,2,1 king bed,8.4,$293
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,2,0,2,Private suite,7.0,$535
Virginia Beach,Four Points by Sheraton Virginia Beach Oceanfront,2,0,2,2 queen beds,8.3,$540
Virginia Beach,The Breakers Resort Inn,2,0,2,2 queen beds,8.3,$484
Virginia Beach,Best Western Center Inn,2,0,2,2 queen beds,7.2,$244
Virginia Beach,"Breeze Inn & Suites, Virginia Beach",2,0,2,,5.9,$228
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,2,0,5,2 full beds,7.5,"$1,016"
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,2,0,5,1 king bed,8.1,"$1,609"
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,2,0,5,2 queen beds,8.0,"$1,017"
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,2,0,5,2 queen beds,7.9,"$1,516"
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,2,0,5,2 queen beds,7.2,"$1,150"
Virginia Beach,Hyatt House Virginia Beach / Oceanfront,2,0,5,Private suite,8.3,"$1,568"
Virginia Beach,Comfort Suites Beachfront,2,0,5,2 full beds,7.5,"$1,279"
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,2,0,5,1 queen bed,7.7,$835
Virginia Beach,Wyndham Virginia Beach Oceanfront,2,0,5,1 king bed,5.0,$956
Virginia Beach,Ocean Resort,2,0,5,2 queen beds,7.5,$920
Virginia Beach,La Quinta by Wyndham Virginia Beach,2,0,5,2 queen beds,8.0,"$1,088"
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",2,0,5,"2 beds (1 king, 1 sofa bed)",7.2,$720
Virginia Beach,Extended Stay America Suites - Virginia Beach,2,0,5,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$626
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,2,0,5,1 king bed,8.0,$950
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,2,0,5,1 king bed,8.2,"$1,396"
Virginia Beach,Four Sails Resort,2,0,5,1 king bed,8.6,"$1,545"
Virginia Beach,Hampton Inn Norfolk/Virginia Beach,2,0,5,1 full bed,7.5,$752
Virginia Beach,"Country Inn & Suites by Radisson, Virginia Beach (Oceanfront), VA",2,0,5,1 king bed,7.5,"$1,202"
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",2,0,5,"2 beds (1 king, 1 sofa bed)",6.9,$738
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,2,0,5,Private suite,7.0,"$1,280"
Virginia Beach,Four Points by Sheraton Virginia Beach Oceanfront,2,0,5,2 queen beds,8.3,"$1,349"
Virginia Beach,Hyatt Place Virginia Beach Town Center,2,0,5,"2 beds (1 king, 1 sofa bed)",8.9,$835
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",2,0,5,2 queen beds,8.4,$804
Virginia Beach,Hilton Vacation Club Ocean Beach Club Virginia Beach,2,0,5,Private studio • 1 bathroom • 26m²,7.9,"$1,483"
Virginia Beach,The Breakers Resort Inn,2,0,5,2 queen beds,8.3,"$1,210"
Virginia Beach,Comfort Suites Beachfront,2,0,7,2 full beds,7.5,"$2,017"
Virginia Beach,La Quinta by Wyndham Virginia Beach,2,0,7,2 queen beds,8.0,"$1,803"
Virginia Beach,Best Western Plus Sandcastle Beachfront Hotel,2,0,7,2 queen beds,7.2,"$1,816"
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,2,0,7,2 full beds,8.2,"$2,261"
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,2,0,7,2 queen beds,7.9,"$2,514"
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,2,0,7,2 queen beds,8.0,"$1,688"
Virginia Beach,Hilton Vacation Club Ocean Beach Club Virginia Beach,2,0,7,Private studio • 1 bathroom • 26m²,7.9,"$2,076"
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,2,0,7,2 full beds,7.5,"$1,853"
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,2,0,7,Private suite,7.0,"$1,912"
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",2,0,7,"2 beds (1 king, 1 sofa bed)",7.2,"$1,110"
Virginia Beach,Extended Stay America Suites - Virginia Beach,2,0,7,Private studio • 1 bathroom • 1 kitchen • 33m²,7.2,$984
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,2,0,7,2 queen beds,7.7,"$1,465"
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,2,0,7,1 king bed,8.0,"$1,495"
Virginia Beach,Hyatt House Virginia Beach / Oceanfront,2,0,7,Private suite,8.3,"$3,039"
Virginia Beach,Ocean Resort,2,0,7,2 queen beds,7.5,"$1,410"
Virginia Beach,The Breakers Resort Inn,2,0,7,2 queen beds,8.3,"$1,860"
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",2,0,7,"2 beds (1 king, 1 sofa bed)",6.9,"$1,207"
Virginia Beach,Wyndham Virginia Beach Oceanfront,2,0,7,1 king bed,5.0,"$1,546"
Virginia Beach,Courtyard Virginia Beach Oceanfront / North 37th Street,2,0,7,"2 beds (1 king, 1 sofa bed)",8.3,"$2,758"
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",2,0,7,1 king bed,8.4,"$1,262"
Virginia Beach,Four Points by Sheraton Virginia Beach Oceanfront,2,0,7,2 queen beds,8.3,"$2,183"
Virginia Beach,SureStay Hotel by Best Western Virginia Beach Royal Clipper,2,0,7,2 full beds,6.5,"$1,329"
Virginia Beach,The Dolphin Inn,2,0,7,,3.9,"$1,159"
Virginia Beach,SpringHill Suites by Marriott Norfolk Virginia Beach,2,0,7,Private suite,7.5,"$1,197"
Virginia Beach,Sea View Hotel,2,0,7,2 full beds,6.3,"$1,823"
Virginia Beach,Courtyard Virginia Beach Norfolk,2,0,7,"2 beds (1 king, 1 sofa bed)",7.3,$943
Virginia Beach,La Quinta by Wyndham Virginia Beach,2,2,1,2 queen beds,8.0,$229
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,2,2,1,2 queen beds,8.1,$319
Virginia Beach,Hampton Inn Virginia Beach-Oceanfront South,2,2,1,2 queen beds,7.9,$269
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,2,2,1,2 full beds,7.5,$215
Virginia Beach,Hampton Inn Virginia Beach Oceanfront North,2,2,1,2 queen beds,8.8,$309
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,2,2,1,2 queen beds,8.0,$257
Virginia Beach,Hyatt House Virginia Beach / Oceanfront,2,2,1,,8.3,$297
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,2,2,1,2 full beds,8.2,$262
Virginia Beach,DoubleTree by Hilton Virginia Beach,2,2,1,2 full beds,7.9,$199
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,2,2,1,2 queen beds,8.0,$195
Virginia Beach,"Holiday Inn Virginia Beach - Norfolk, an IHG Hotel",2,2,1,2 queen beds,7.2,$159
Virginia Beach,Four Sails Resort,2,2,1,1 king bed,8.6,$309
Virginia Beach,Wyndham Virginia Beach Oceanfront,2,2,1,2 full beds,5.0,$199
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,2,2,1,2 queen beds,7.7,$210
Virginia Beach,Ocean Resort,2,2,1,2 queen beds,7.5,$209
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,2,2,1,Private suite,7.0,$269
Virginia Beach,"Crowne Plaza Hotel Virginia Beach-Norfolk, an IHG Hotel",2,2,1,"2 beds (1 king, 1 sofa bed)",6.9,$142
Virginia Beach,The Schooner Inn,2,2,1,2 full beds,8.3,$190
Virginia Beach,"Country Inn & Suites by Radisson, Virginia Beach (Oceanfront), VA",2,2,1,2 full beds,7.5,$287
Virginia Beach,Hampton Inn Norfolk/Virginia Beach,2,2,1,"2 beds (1 king, 1 sofa bed)",7.5,$165
Virginia Beach,Sheraton Oceanfront Hotel,2,2,1,1 king bed,6.4,$249
Virginia Beach,Best Western Center Inn,2,2,1,2 queen beds,7.2,$123
Virginia Beach,"Tru By Hilton Norfolk Airport, Va",2,2,1,2 queen beds,8.4,$149
Virginia Beach,Days Inn by Wyndham Virginia Beach At The Beach,2,2,1,2 full beds,7.0,$170
Virginia Beach,Fairfield Inn & Suites by Marriott Virginia Beach Oceanfront,2,2,1,"2 beds (1 king, 1 sofa bed)",8.2,$284
Virginia Beach,Hampton Inn Virginia Beach Oceanfront North,2,2,2,2 queen beds,8.8,$688
Virginia Beach,Hilton Garden Inn Virginia Beach Oceanfront,2,2,2,2 queen beds,8.1,$698
Virginia Beach,La Quinta by Wyndham Virginia Beach,2,2,2,2 queen beds,8.0,$458
Virginia Beach,Costa Azul Suites Virginia Beach by Red Collection,2,2,2,2 queen beds,8.0,$488
Virginia Beach,DoubleTree by Hilton Oceanfront Virginia Beach,2,2,2,2 full beds,8.2,$562
Virginia Beach,DoubleTree by Hilton Virginia Beach,2,2,2,2 full beds,7.9,$398
Virginia Beach,Ramada Plaza by Wyndham Virginia Beach,2,2,2,2 full beds,7.5,$430
Virginia Beach,Hilton Garden Inn Virginia Beach Town Center,2,2,2,2 queen beds,8.0,$400
Virginia Beach,SureStay Studio by Best Western Virginia Beach Oceanfront,2,2,2,Private suite,7.0,$608
Virginia Beach,The Founders Inn & Spa Tapestry Collection By Hilton,2,2,2,2 queen beds,7.7,$420
Virginia Beach,Four Sails Resort,2,2,2,1 king bed,8.6,$618
